run_accession	study_accession	sample_accession	experiment_accession	scientific_name	tax_id	study_title	sample_title	experiment_title	library_name	cell_line	cell_type	library_strategy	library_source	library_selection	library_layout	instrument_platform	instrument_model	fastq_ftp	fastq_md5	fastq_bytes
ERR2593640	PRJEB9291	SAMEA4681937	ERX2609915	Cricetulus griseus	10029	Dynamic changes in expression levels and histone modifications were analyzed in a CHO-K1 batch culture by capturing expression profiles every 24 hours and histone modifications every 12 hours for understanding the contribution of epigenetic regulation on culture behavior of CHO cells.	Histone modifications CHO-K1_8mM_Gln	Illumina HiSeq 2000 sequencing	unspecified			ChIP-Seq	GENOMIC	ChIP-Seq	SINGLE	ILLUMINA	Illumina HiSeq 2000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/000/ERR2593640/ERR2593640.fastq.gz	2103cb7de4ba0b0ec91488906326c752	2225463328
ERR2593657	PRJEB9291	SAMEA4681926	ERX2609932	Cricetulus griseus	10029	Dynamic changes in expression levels and histone modifications were analyzed in a CHO-K1 batch culture by capturing expression profiles every 24 hours and histone modifications every 12 hours for understanding the contribution of epigenetic regulation on culture behavior of CHO cells.	Histone modifications CHO-K1_8mM_Gln	Illumina HiSeq 2000 sequencing	unspecified			ChIP-Seq	GENOMIC	ChIP-Seq	SINGLE	ILLUMINA	Illumina HiSeq 2000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/007/ERR2593657/ERR2593657.fastq.gz	297d5e8d23af860eecc6197b61617fc4	1526449859
ERR2593665	PRJEB9291	SAMEA4681934	ERX2609940	Cricetulus griseus	10029	Dynamic changes in expression levels and histone modifications were analyzed in a CHO-K1 batch culture by capturing expression profiles every 24 hours and histone modifications every 12 hours for understanding the contribution of epigenetic regulation on culture behavior of CHO cells.	Histone modifications CHO-K1_8mM_Gln	Illumina HiSeq 2000 sequencing	unspecified			ChIP-Seq	GENOMIC	ChIP-Seq	SINGLE	ILLUMINA	Illumina HiSeq 2000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/005/ERR2593665/ERR2593665.fastq.gz	587d67f8310f7ab6ae62392a24fbd582	1398059987
ERR2593671	PRJEB9291	SAMEA4681911	ERX2609946	Cricetulus griseus	10029	Dynamic changes in expression levels and histone modifications were analyzed in a CHO-K1 batch culture by capturing expression profiles every 24 hours and histone modifications every 12 hours for understanding the contribution of epigenetic regulation on culture behavior of CHO cells.	Histone modifications CHO-K1_8mM_Gln	Illumina HiSeq 2000 sequencing	unspecified			ChIP-Seq	GENOMIC	ChIP-Seq	SINGLE	ILLUMINA	Illumina HiSeq 2000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/001/ERR2593671/ERR2593671.fastq.gz	6e4ceaedeaa654881ddf649654bf63b7	1591578796
ERR2593676	PRJEB9291	SAMEA4681916	ERX2609951	Cricetulus griseus	10029	Dynamic changes in expression levels and histone modifications were analyzed in a CHO-K1 batch culture by capturing expression profiles every 24 hours and histone modifications every 12 hours for understanding the contribution of epigenetic regulation on culture behavior of CHO cells.	Histone modifications CHO-K1_8mM_Gln	Illumina HiSeq 2000 sequencing	unspecified			ChIP-Seq	GENOMIC	ChIP-Seq	SINGLE	ILLUMINA	Illumina HiSeq 2000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/006/ERR2593676/ERR2593676.fastq.gz	8b8c600c14a0271451e3adb3672fea0c	1220070436
ERR2593680	PRJEB9291	SAMEA4681921	ERX2609955	Cricetulus griseus	10029	Dynamic changes in expression levels and histone modifications were analyzed in a CHO-K1 batch culture by capturing expression profiles every 24 hours and histone modifications every 12 hours for understanding the contribution of epigenetic regulation on culture behavior of CHO cells.	Histone modifications CHO-K1_8mM_Gln	Illumina HiSeq 2000 sequencing	unspecified			ChIP-Seq	GENOMIC	ChIP-Seq	SINGLE	ILLUMINA	Illumina HiSeq 2000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/000/ERR2593680/ERR2593680.fastq.gz	ff9d27416fbe0848e571ef281da9587c	1343968983
ERR2593681	PRJEB9291	SAMEA4681879	ERX2609956	Cricetulus griseus	10029	Dynamic changes in expression levels and histone modifications were analyzed in a CHO-K1 batch culture by capturing expression profiles every 24 hours and histone modifications every 12 hours for understanding the contribution of epigenetic regulation on culture behavior of CHO cells.	Histone modifications CHO-K1_8mM_Gln	Illumina HiSeq 2000 sequencing	unspecified			ChIP-Seq	GENOMIC	ChIP-Seq	SINGLE	ILLUMINA	Illumina HiSeq 2000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/001/ERR2593681/ERR2593681.fastq.gz	85b8d9220924f45413053f71c39ae51c	2459796811
ERR2593684	PRJEB9291	SAMEA4681882	ERX2609959	Cricetulus griseus	10029	Dynamic changes in expression levels and histone modifications were analyzed in a CHO-K1 batch culture by capturing expression profiles every 24 hours and histone modifications every 12 hours for understanding the contribution of epigenetic regulation on culture behavior of CHO cells.	Histone modifications CHO-K1_8mM_Gln	Illumina HiSeq 2000 sequencing	unspecified			ChIP-Seq	GENOMIC	ChIP-Seq	SINGLE	ILLUMINA	Illumina HiSeq 2000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/004/ERR2593684/ERR2593684.fastq.gz	0a8ae7ca684a426c3aed9488b51af103	1414892324
ERR2593696	PRJEB9291	SAMEA4681894	ERX2609971	Cricetulus griseus	10029	Dynamic changes in expression levels and histone modifications were analyzed in a CHO-K1 batch culture by capturing expression profiles every 24 hours and histone modifications every 12 hours for understanding the contribution of epigenetic regulation on culture behavior of CHO cells.	Histone modifications CHO-K1_8mM_Gln	Illumina HiSeq 2000 sequencing	unspecified			ChIP-Seq	GENOMIC	ChIP-Seq	SINGLE	ILLUMINA	Illumina HiSeq 2000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/006/ERR2593696/ERR2593696.fastq.gz	f330ffc1db1346e2fdf67bf04bda2603	1451023516
ERR2593698	PRJEB9291	SAMEA4681896	ERX2609973	Cricetulus griseus	10029	Dynamic changes in expression levels and histone modifications were analyzed in a CHO-K1 batch culture by capturing expression profiles every 24 hours and histone modifications every 12 hours for understanding the contribution of epigenetic regulation on culture behavior of CHO cells.	Histone modifications CHO-K1_8mM_Gln	Illumina HiSeq 2000 sequencing	unspecified			ChIP-Seq	GENOMIC	ChIP-Seq	SINGLE	ILLUMINA	Illumina HiSeq 2000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/008/ERR2593698/ERR2593698.fastq.gz	9aae3030fa3a075059fd4ed833b8040a	1209570721
ERR2593701	PRJEB9291	SAMEA4681899	ERX2609976	Cricetulus griseus	10029	Dynamic changes in expression levels and histone modifications were analyzed in a CHO-K1 batch culture by capturing expression profiles every 24 hours and histone modifications every 12 hours for understanding the contribution of epigenetic regulation on culture behavior of CHO cells.	Histone modifications CHO-K1_8mM_Gln	Illumina HiSeq 2000 sequencing	unspecified			ChIP-Seq	GENOMIC	ChIP-Seq	SINGLE	ILLUMINA	Illumina HiSeq 2000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/001/ERR2593701/ERR2593701.fastq.gz	06bf7d7174e94726750146efe42c03e0	3245144045
ERR2593703	PRJEB9291	SAMEA4681901	ERX2609978	Cricetulus griseus	10029	Dynamic changes in expression levels and histone modifications were analyzed in a CHO-K1 batch culture by capturing expression profiles every 24 hours and histone modifications every 12 hours for understanding the contribution of epigenetic regulation on culture behavior of CHO cells.	Histone modifications CHO-K1_8mM_Gln	Illumina HiSeq 2000 sequencing	unspecified			ChIP-Seq	GENOMIC	ChIP-Seq	SINGLE	ILLUMINA	Illumina HiSeq 2000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/003/ERR2593703/ERR2593703.fastq.gz	1e9e8d120684d7669809d7409fe93628	921600272
ERR2593707	PRJEB9291	SAMEA4681905	ERX2609982	Cricetulus griseus	10029	Dynamic changes in expression levels and histone modifications were analyzed in a CHO-K1 batch culture by capturing expression profiles every 24 hours and histone modifications every 12 hours for understanding the contribution of epigenetic regulation on culture behavior of CHO cells.	Histone modifications CHO-K1_8mM_Gln	Illumina HiSeq 2000 sequencing	unspecified			ChIP-Seq	GENOMIC	ChIP-Seq	SINGLE	ILLUMINA	Illumina HiSeq 2000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/007/ERR2593707/ERR2593707.fastq.gz	f6ee982c0067b24a954696b4ff19fe93	1528032224
ERR3001878	PRJEB30364	SAMEA5176887	ERX3004242	Cricetulus griseus	10029	Transcriptional profiling of Chinese hamster ovary (CHO) cells exposed to 2,3,7,8-tetrachlorodibenzo-p-dioxin (TCDD)	Hamster ovarian cells exposed to TCDD for 3h (1n)	Illumina HiSeq 2500 paired end sequencing	unspecified		hamster ovarian cells	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	ILLUMINA	Illumina HiSeq 2500	ftp.sra.ebi.ac.uk/vol1/fastq/ERR300/008/ERR3001878/ERR3001878_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR300/008/ERR3001878/ERR3001878_2.fastq.gz	3ef3f80312b42b8433bb015a57c8b980;aa8a20f0c9af22501ed50922a2d5aa17	1733614520;1723514635
ERR3001893	PRJEB30364	SAMEA5176902	ERX3004257	Cricetulus griseus	10029	Transcriptional profiling of Chinese hamster ovary (CHO) cells exposed to 2,3,7,8-tetrachlorodibenzo-p-dioxin (TCDD)	Control hamster ovarian cells incubated for 24h (3n)	Illumina HiSeq 2500 paired end sequencing	unspecified		hamster ovarian cells	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	ILLUMINA	Illumina HiSeq 2500	ftp.sra.ebi.ac.uk/vol1/fastq/ERR300/003/ERR3001893/ERR3001893_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR300/003/ERR3001893/ERR3001893_2.fastq.gz	35c4f931fe2fc490cf25bea3c1598adc;77eff8a67bcbdb3ac689c92c49ca0dac	1624647460;1618656959
ERR3374024	PRJEB33024	SAMEA5713993	ERX3398176	Cricetulus griseus	10029	Cold inducible genes and promoters in Chinese Hamster Ovary cells were identified by analyzing transcriptome data of cultivation before and after temperature shift from 37 to 33Â°C	Expression profile of CHO-K1 at 33Â°C	Illumina HiSeq 2500 sequencing	unspecified	CHO-K1	CHO	RNA-Seq	TRANSCRIPTOMIC	Oligo-dT	SINGLE	ILLUMINA	Illumina HiSeq 2500	ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/004/ERR3374024/ERR3374024.fastq.gz	3160f1fc1617f1950e6f9854437ddb55	1188831062
ERR3668309	PRJEB35183	SAMEA6235204	ERX3659841	Cricetulus griseus	10029	Endogenous retroviral elements of CHO cells	AOKS-37: K3 / Chinese Hamster Ovary Cell supernatant RNA	NextSeq 500 paired end sequencing	AOKS-37			RNA-Seq	VIRAL RNA	cDNA	PAIRED	ILLUMINA	NextSeq 500	ftp.sra.ebi.ac.uk/vol1/fastq/ERR366/009/ERR3668309/ERR3668309_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR366/009/ERR3668309/ERR3668309_2.fastq.gz	ae8cee9e2c18eb3079c480e35bb76767;80f4222061171596442301d0f90d51b0	2311437064;2248436642
ERR3668311	PRJEB35183	SAMEA6235206	ERX3659843	Cricetulus griseus	10029	Endogenous retroviral elements of CHO cells	AOKS-39: B3 / Chinese Hamster Ovary Cell supernatant RNA	NextSeq 500 paired end sequencing	AOKS-39			RNA-Seq	VIRAL RNA	cDNA	PAIRED	ILLUMINA	NextSeq 500	ftp.sra.ebi.ac.uk/vol1/fastq/ERR366/001/ERR3668311/ERR3668311_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR366/001/ERR3668311/ERR3668311_2.fastq.gz	ff7ed017835a575c581695823f82c492;54785b04a72b2c4d8171fe5f9af2d54c	1914451423;1868546779
ERR3771220	PRJEB35876	SAMEA6426246	ERX3772969	Cricetulus griseus	10029	DNA sequences of paired gRNA integration site from a CRISPR/AsCpf1 deletion screen in CHO	Cas9-UP1	Illumina HiSeq 2500 paired end sequencing	unspecified	CHO-K1	CHO	AMPLICON	GENOMIC	PCR	PAIRED	ILLUMINA	Illumina HiSeq 2500	ftp.sra.ebi.ac.uk/vol1/fastq/ERR377/000/ERR3771220/ERR3771220_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR377/000/ERR3771220/ERR3771220_2.fastq.gz	fa1a117399546f9215ca2c6142aea62b;9a9ee3f5bc45c4f4f022d93d88236f53	275564360;274200661
ERR3771222	PRJEB35876	SAMEA6426248	ERX3772971	Cricetulus griseus	10029	DNA sequences of paired gRNA integration site from a CRISPR/AsCpf1 deletion screen in CHO	AsCpf1-DOWN1	Illumina HiSeq 2500 paired end sequencing	unspecified	CHO-K1	CHO	AMPLICON	GENOMIC	PCR	PAIRED	ILLUMINA	Illumina HiSeq 2500	ftp.sra.ebi.ac.uk/vol1/fastq/ERR377/002/ERR3771222/ERR3771222_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR377/002/ERR3771222/ERR3771222_2.fastq.gz	ad7ef70538bad30453bfb578c577f1cd;27119262df5a9878a375af4527dcff5f	238157520;239839342
ERR4184077	PRJEB38542	SAMEA6870278	ERX4147368	Cricetulus griseus	10029	Investigation of Trancriptome and methylome changes in Chinese Hamster Ovary cells after single cell cloning	Transcriptome of subclone 1-C7 Replicate 2	Illumina NovaSeq 6000 sequencing	unspecified		CHO DUKX B11	RNA-Seq	TRANSCRIPTOMIC	size fractionation	SINGLE	ILLUMINA	Illumina NovaSeq 6000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR418/007/ERR4184077/ERR4184077.fastq.gz	50d17155c4bc6fac391b288cd90f914a	2585012516
ERR4184078	PRJEB38542	SAMEA6870279	ERX4147369	Cricetulus griseus	10029	Investigation of Trancriptome and methylome changes in Chinese Hamster Ovary cells after single cell cloning	Transcriptome of subclone 1-E2 Replicate 1	Illumina NovaSeq 6000 sequencing	unspecified		CHO DUKX B11	RNA-Seq	TRANSCRIPTOMIC	size fractionation	SINGLE	ILLUMINA	Illumina NovaSeq 6000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR418/008/ERR4184078/ERR4184078.fastq.gz	8c16e16cea068f8edc191bf2a5ebbe52	2124152241
ERR4184080	PRJEB38542	SAMEA6870281	ERX4147371	Cricetulus griseus	10029	Investigation of Trancriptome and methylome changes in Chinese Hamster Ovary cells after single cell cloning	Transcriptome of subclone 1-E7 Replicate 1	Illumina NovaSeq 6000 sequencing	unspecified		CHO DUKX B11	RNA-Seq	TRANSCRIPTOMIC	size fractionation	SINGLE	ILLUMINA	Illumina NovaSeq 6000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR418/000/ERR4184080/ERR4184080.fastq.gz	46cf0e262894f7369da036674eee3b27	2647911126
ERR4184081	PRJEB38542	SAMEA6870282	ERX4147372	Cricetulus griseus	10029	Investigation of Trancriptome and methylome changes in Chinese Hamster Ovary cells after single cell cloning	Transcriptome of subclone 1-E7 Replicate 2	Illumina NovaSeq 6000 sequencing	unspecified		CHO DUKX B11	RNA-Seq	TRANSCRIPTOMIC	size fractionation	SINGLE	ILLUMINA	Illumina NovaSeq 6000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR418/001/ERR4184081/ERR4184081.fastq.gz	15ed3071d3b9a16d1d9a485776db75d5	2433679012
ERR4319917	PRJEB39258	SAMEA7040967	ERX4268284	Cricetulus griseus	10029	Predicting favorable landing pads for targeted integrations in Chinese hamster ovary cell lines by learning stability characteristics from random transgene integrations	Horizon CHO-K1	Illumina HiSeq 4000 paired end sequencing	unspecified	Horizon-Discovery CHO-K1 (GS -/-)	Producer cell line	RNA-Seq	TRANSCRIPTOMIC	unspecified	PAIRED	ILLUMINA	Illumina HiSeq 4000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/007/ERR4319917/ERR4319917_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/007/ERR4319917/ERR4319917_2.fastq.gz	9b9c52eafb230e2bc774a12a65028d03;2f051c24ecd29663df5372f2b491c01a	4220175418;4527652822
ERR4319920	PRJEB39258	SAMEA7040966	ERX4268287	Cricetulus griseus	10029	Predicting favorable landing pads for targeted integrations in Chinese hamster ovary cell lines by learning stability characteristics from random transgene integrations	Horizon CHO-K1	Illumina HiSeq 4000 paired end sequencing	unspecified	Horizon-Discovery CHO-K1 (GS -/-)	Producer cell line	RNA-Seq	TRANSCRIPTOMIC	unspecified	PAIRED	ILLUMINA	Illumina HiSeq 4000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/000/ERR4319920/ERR4319920_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/000/ERR4319920/ERR4319920_2.fastq.gz	41357f04ccb2eb902be41f25a05dc32b;d5b6a220a94c5abb50a2dc2f924dccaa	4057321808;4292556832
ERR4319941	PRJEB39258	SAMEA7040974	ERX4268308	Cricetulus griseus	10029	Predicting favorable landing pads for targeted integrations in Chinese hamster ovary cell lines by learning stability characteristics from random transgene integrations	Horizon CHO-K1	Illumina HiSeq 4000 paired end sequencing	unspecified	Horizon-Discovery CHO-K1 (GS -/-)	Producer cell line	WGS	GENOMIC	unspecified	PAIRED	ILLUMINA	Illumina HiSeq 4000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/001/ERR4319941/ERR4319941_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/001/ERR4319941/ERR4319941_2.fastq.gz	e581191fd553ddbf7bf17c57b854ebf0;5a30a6de07b3364b56d5a7634354cf33	31703702149;33826047511
ERR4319945	PRJEB39258	SAMEA7040973	ERX4268312	Cricetulus griseus	10029	Predicting favorable landing pads for targeted integrations in Chinese hamster ovary cell lines by learning stability characteristics from random transgene integrations	Horizon CHO-K1	Illumina HiSeq 4000 paired end sequencing	unspecified	Horizon-Discovery CHO-K1 (GS -/-)	Producer cell line	WGS	GENOMIC	unspecified	PAIRED	ILLUMINA	Illumina HiSeq 4000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/005/ERR4319945/ERR4319945_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/005/ERR4319945/ERR4319945_2.fastq.gz	e1518c0a7f6f3af760079dfa2e2013ef;6cbeb86ffcc43c61cb52c61e46b3bfbb	32766543530;35343881528
ERR4972880	PRJEB41858	SAMEA7702585	ERX4791511	Cricetulus griseus	10029	RNA-seq of miRNA and piRNA of Exosomes and whole cell lysates from CHO-K1 Cell Cultures at different growth phases	WCL_60_1	Illumina MiSeq sequencing: RNA-seq of miRNA and piRNA of Exosomes and whole cell lysates from CHO-K1 Cell Cultures at different growth phases	WCL_60_1_p	CHO-K1 (strain ATCC 61-CCL)		miRNA-Seq	TRANSCRIPTOMIC	size fractionation	PAIRED	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/ERR497/000/ERR4972880/ERR4972880_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR497/000/ERR4972880/ERR4972880_2.fastq.gz	a69e43df98196d3086b870d7667c58be;09283b88142ebcfb3ace095a4d2894c8	29040878;30361052
ERR4972881	PRJEB41858	SAMEA7702586	ERX4791512	Cricetulus griseus	10029	RNA-seq of miRNA and piRNA of Exosomes and whole cell lysates from CHO-K1 Cell Cultures at different growth phases	WCL_60_2	Illumina MiSeq sequencing: RNA-seq of miRNA and piRNA of Exosomes and whole cell lysates from CHO-K1 Cell Cultures at different growth phases	WCL_60_2_p	CHO-K1 (strain ATCC 61-CCL)		miRNA-Seq	TRANSCRIPTOMIC	size fractionation	PAIRED	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/ERR497/001/ERR4972881/ERR4972881_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR497/001/ERR4972881/ERR4972881_2.fastq.gz	b2cd90ef5fe11de5b80a5a0d0aa83046;0a6b694f846b5110d24decbe90c26983	26756348;27795486
ERR4972882	PRJEB41858	SAMEA7702587	ERX4791513	Cricetulus griseus	10029	RNA-seq of miRNA and piRNA of Exosomes and whole cell lysates from CHO-K1 Cell Cultures at different growth phases	WCL_80_1	Illumina MiSeq sequencing: RNA-seq of miRNA and piRNA of Exosomes and whole cell lysates from CHO-K1 Cell Cultures at different growth phases	WCL_80_1_p	CHO-K1 (strain ATCC 61-CCL)		miRNA-Seq	TRANSCRIPTOMIC	size fractionation	PAIRED	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/ERR497/002/ERR4972882/ERR4972882_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR497/002/ERR4972882/ERR4972882_2.fastq.gz	30db0f958c95c6b3cf6c0fe4af7b10be;7c5433067cc1b92c2b6ca749b84aec60	28837161;29757001
ERR4972883	PRJEB41858	SAMEA7702588	ERX4791514	Cricetulus griseus	10029	RNA-seq of miRNA and piRNA of Exosomes and whole cell lysates from CHO-K1 Cell Cultures at different growth phases	WCL_80_2	Illumina MiSeq sequencing: RNA-seq of miRNA and piRNA of Exosomes and whole cell lysates from CHO-K1 Cell Cultures at different growth phases	WCL_80_2_p	CHO-K1 (strain ATCC 61-CCL)		miRNA-Seq	TRANSCRIPTOMIC	size fractionation	PAIRED	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/ERR497/003/ERR4972883/ERR4972883_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR497/003/ERR4972883/ERR4972883_2.fastq.gz	3aaa6d0946264faf789bb198ceeb253d;deebe499d845d9107826ec9800ada5de	36723746;37900423
ERR4972885	PRJEB41858	SAMEA7702590	ERX4791516	Cricetulus griseus	10029	RNA-seq of miRNA and piRNA of Exosomes and whole cell lysates from CHO-K1 Cell Cultures at different growth phases	WCL_Exp2	Illumina MiSeq sequencing: RNA-seq of miRNA and piRNA of Exosomes and whole cell lysates from CHO-K1 Cell Cultures at different growth phases	WCL_Exp2_p	CHO-K1 (strain ATCC 61-CCL)		miRNA-Seq	TRANSCRIPTOMIC	size fractionation	PAIRED	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/ERR497/005/ERR4972885/ERR4972885_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR497/005/ERR4972885/ERR4972885_2.fastq.gz	2a23e0599865af72adbf4f6b8ffb83d8;c83e1dd8bf37e2c9e9bf384a759032d9	29953482;30655333
ERR5718900	PRJEB44317	SAMEA8572140	ERX5433959	Cricetulus griseus	10029	Enhanced targeted DNA methylation with dCas9-DNMT3A3L of the CMV and endogenous promoters entails distinct subsequent histone modification changes in CHO cells	CHO-K1 suspension cells	Illumina MiSeq paired end sequencing	unspecified			Bisulfite-Seq	GENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/ERR571/000/ERR5718900/ERR5718900_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR571/000/ERR5718900/ERR5718900_2.fastq.gz	3e35204c0e94ec939eb6b48e2cf8d0a3;745e75e75be7cad145bf0eb1116fd835	13488222;19380360
ERR7417863	PRJEB48931	SAMEA11293139	ERX6987504	Cricetulus griseus	10029	"RNAseq of two recombinant CHO cell lines differing only in the factor âproduced monoclonal antibody\"""	Sample 1	"Illumina HiSeq 4000 sequencing: RNAseq of two recombinant CHO cell lines differing only in the factor âproduced monoclonal antibody\"""	Sample 1_p	CHO-K1		RNA-Seq	TRANSCRIPTOMIC	PolyA	PAIRED	ILLUMINA	Illumina HiSeq 4000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR741/003/ERR7417863/ERR7417863_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR741/003/ERR7417863/ERR7417863_2.fastq.gz	387a25055cd34b638ea406c963fcfdf5;4bf304108cdd27a33db9d1aa4574ddd0	2097993115;2424540597
ERR7417867	PRJEB48931	SAMEA11293143	ERX6987508	Cricetulus griseus	10029	"RNAseq of two recombinant CHO cell lines differing only in the factor âproduced monoclonal antibody\"""	Sample 5	"Illumina HiSeq 4000 sequencing: RNAseq of two recombinant CHO cell lines differing only in the factor âproduced monoclonal antibody\"""	Sample 5_p	CHO-K1		RNA-Seq	TRANSCRIPTOMIC	PolyA	PAIRED	ILLUMINA	Illumina HiSeq 4000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR741/007/ERR7417867/ERR7417867_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR741/007/ERR7417867/ERR7417867_2.fastq.gz	e11b14c4f4ef58097f8631617efcf553;123daba98993e6e4d502d8e24973284a	1874102110;2144341921
